record_id,booking_date,day_of_week,month,area,latitude,longitude,service,base_price,booking_amount,provider_id,experience_years,provider_rating,verification_status,provider_available_hours,status,request_count,completed_requests,cancelled_requests,available_workers,service_popularity_index,is_weekend,season,data_source
URB26-06366,2026-05-24,6,5,Burari,28.758,77.1945,Appliance Repair,856,943,DEL-P0049,8,4.7,Verified,11,Completed,1,1,0,3,96.18,1,Summer,Enriched_Delhi_Demand_2026
URB26-06367,2026-05-24,6,5,Burari,28.758,77.1945,Cleaner,489,558,DEL-P0047,5,4.2,Pending,8,Completed,4,4,0,2,89.99,1,Summer,Enriched_Delhi_Demand_2026
URB26-06368,2026-05-24,6,5,Burari,28.758,77.1945,Painter,1057,1113,DEL-P0035,5,4.5,Verified,10,Cancelled,2,0,2,1,94.78,1,Summer,Enriched_Delhi_Demand_2026
URB26-06369,2026-05-24,6,5,Dwarka,28.5921,77.046,Electrician,298,343,DEL-P0018,5,4.7,Pending,8,Completed,4,4,0,2,101.2,1,Summer,Enriched_Delhi_Demand_2026
URB26-06370,2026-05-24,6,5,Dwarka,28.5921,77.046,Plumber,396,427,DEL-P0018,5,4.4,Verified,7,Completed,1,1,0,2,97.78,1,Summer,Enriched_Delhi_Demand_2026
URB26-06371,2026-05-24,6,5,Dwarka,28.5921,77.046,Carpenter,493,508,DEL-P0059,3,4.6,Verified,7,Completed,0,0,0,1,89.99,1,Summer,Enriched_Delhi_Demand_2026
URB26-06372,2026-05-24,6,5,Dwarka,28.5921,77.046,Gardener,348,372,DEL-P0042,5,4.6,Verified,8,Completed,1,1,0,3,72.82,1,Summer,Enriched_Delhi_Demand_2026
URB26-06373,2026-05-24,6,5,Dwarka,28.5921,77.046,AC Repair,687,753,DEL-P0042,5,4.5,Pending,9,Completed,1,1,0,1,94.48,1,Summer,Enriched_Delhi_Demand_2026
URB26-06374,2026-05-24,6,5,Dwarka,28.5921,77.046,Appliance Repair,932,967,DEL-P0057,7,4.5,Verified,11,Completed,1,1,0,2,92.64,1,Summer,Enriched_Delhi_Demand_2026
URB26-06375,2026-05-24,6,5,Dwarka,28.5921,77.046,Cleaner,513,571,DEL-P0050,6,4.2,Verified,8,Completed,6,6,0,2,91.67,1,Summer,Enriched_Delhi_Demand_2026
URB26-06376,2026-05-24,6,5,Dwarka,28.5921,77.046,Painter,1067,1179,DEL-P0043,6,4.5,Verified,9,Completed,2,2,0,2,97.67,1,Summer,Enriched_Delhi_Demand_2026
URB26-06377,2026-05-24,6,5,Janakpuri,28.6219,77.0878,Electrician,292,318,DEL-P0001,4,4.7,Pending,7,Completed,1,1,0,1,99.37,1,Summer,Enriched_Delhi_Demand_2026
URB26-06378,2026-05-24,6,5,Janakpuri,28.6219,77.0878,Plumber,413,465,DEL-P0057,5,4.6,Pending,7,Completed,2,2,0,4,96.77,1,Summer,Enriched_Delhi_Demand_2026
URB26-06379,2026-05-24,6,5,Janakpuri,28.6219,77.0878,Carpenter,527,572,DEL-P0013,4,4.6,Pending,9,Completed,3,3,0,2,102.99,1,Summer,Enriched_Delhi_Demand_2026
URB26-06380,2026-05-24,6,5,Janakpuri,28.6219,77.0878,Gardener,350,394,DEL-P0036,3,4.7,Verified,7,Completed,0,0,0,1,69.69,1,Summer,Enriched_Delhi_Demand_2026
URB26-06381,2026-05-24,6,5,Janakpuri,28.6219,77.0878,AC Repair,762,826,DEL-P0020,7,4.3,Verified,8,Completed,4,4,0,2,90.96,1,Summer,Enriched_Delhi_Demand_2026
URB26-06382,2026-05-24,6,5,Janakpuri,28.6219,77.0878,Appliance Repair,951,984,DEL-P0011,6,4.6,Verified,10,Completed,2,2,0,2,106.06,1,Summer,Enriched_Delhi_Demand_2026
URB26-06383,2026-05-24,6,5,Janakpuri,28.6219,77.0878,Cleaner,513,551,DEL-P0042,4,4.1,Pending,8,Completed,6,6,0,3,93.38,1,Summer,Enriched_Delhi_Demand_2026
URB26-06384,2026-05-24,6,5,Janakpuri,28.6219,77.0878,Painter,1043,1100,DEL-P0040,5,4.6,Pending,8,Completed,0,0,0,1,96.7,1,Summer,Enriched_Delhi_Demand_2026
URB26-06385,2026-05-24,6,5,Karol Bagh,28.6514,77.1907,Electrician,301,334,DEL-P0019,1,4.6,Verified,7,Completed,3,3,0,4,100.69,1,Summer,Enriched_Delhi_Demand_2026
URB26-06386,2026-05-24,6,5,Karol Bagh,28.6514,77.1907,Plumber,388,401,DEL-P0022,6,4.5,Pending,7,Completed,1,1,0,1,97.54,1,Summer,Enriched_Delhi_Demand_2026
URB26-06387,2026-05-24,6,5,Karol Bagh,28.6514,77.1907,Carpenter,500,520,DEL-P0030,7,4.5,Verified,9,Completed,1,1,0,2,99.04,1,Summer,Enriched_Delhi_Demand_2026
URB26-06388,2026-05-24,6,5,Karol Bagh,28.6514,77.1907,Gardener,371,404,DEL-P0055,2,4.5,Verified,8,Completed,1,1,0,2,74.01,1,Summer,Enriched_Delhi_Demand_2026
URB26-06389,2026-05-24,6,5,Karol Bagh,28.6514,77.1907,AC Repair,694,716,DEL-P0026,4,4.6,Verified,9,Completed,1,1,0,2,101.08,1,Summer,Enriched_Delhi_Demand_2026
URB26-06390,2026-05-24,6,5,Karol Bagh,28.6514,77.1907,Appliance Repair,881,962,DEL-P0058,7,4.8,Verified,10,Completed,1,1,0,1,97.4,1,Summer,Enriched_Delhi_Demand_2026
URB26-06391,2026-05-24,6,5,Karol Bagh,28.6514,77.1907,Cleaner,516,577,DEL-P0028,5,3.9,Pending,9,Completed,1,1,0,2,94.29,1,Summer,Enriched_Delhi_Demand_2026
URB26-06392,2026-05-24,6,5,Karol Bagh,28.6514,77.1907,Painter,1070,1175,DEL-P0002,5,4.6,Verified,9,Completed,2,2,0,2,91.69,1,Summer,Enriched_Delhi_Demand_2026
URB26-06393,2026-05-24,6,5,Lajpat Nagar,28.5677,77.2433,Electrician,298,316,DEL-P0018,2,4.5,Pending,8,Completed,4,4,0,2,98.98,1,Summer,Enriched_Delhi_Demand_2026
URB26-06394,2026-05-24,6,5,Lajpat Nagar,28.5677,77.2433,Plumber,415,431,DEL-P0030,4,4.6,Verified,10,Completed,4,4,0,2,101.11,1,Summer,Enriched_Delhi_Demand_2026
URB26-06395,2026-05-24,6,5,Lajpat Nagar,28.5677,77.2433,Carpenter,510,591,DEL-P0014,4,4.6,Verified,9,Completed,1,1,0,2,94.58,1,Summer,Enriched_Delhi_Demand_2026
URB26-06396,2026-05-24,6,5,Lajpat Nagar,28.5677,77.2433,Gardener,344,369,DEL-P0022,3,4.5,Verified,8,Completed,1,1,0,3,78.07,1,Summer,Enriched_Delhi_Demand_2026
URB26-06397,2026-05-24,6,5,Lajpat Nagar,28.5677,77.2433,AC Repair,740,810,DEL-P0023,5,4.7,Pending,8,Completed,1,1,0,2,90.65,1,Summer,Enriched_Delhi_Demand_2026
URB26-06398,2026-05-24,6,5,Lajpat Nagar,28.5677,77.2433,Appliance Repair,894,1014,DEL-P0013,8,4.5,Verified,11,Completed,5,5,0,2,96.47,1,Summer,Enriched_Delhi_Demand_2026
URB26-06399,2026-05-24,6,5,Lajpat Nagar,28.5677,77.2433,Cleaner,511,550,DEL-P0006,5,4.2,Pending,9,Completed,3,3,0,2,97.77,1,Summer,Enriched_Delhi_Demand_2026
URB26-06400,2026-05-24,6,5,Lajpat Nagar,28.5677,77.2433,Painter,1007,1152,DEL-P0023,4,4.6,Verified,11,Partially Completed,1,1,0,2,90.95,1,Summer,Enriched_Delhi_Demand_2026
URB26-06401,2026-05-24,6,5,Malviya Nagar,28.5286,77.196,Electrician,301,321,DEL-P0042,4,4.8,Verified,10,Completed,7,7,0,2,102.78,1,Summer,Enriched_Delhi_Demand_2026
URB26-06402,2026-05-24,6,5,Malviya Nagar,28.5286,77.196,Plumber,386,403,DEL-P0016,6,4.7,Verified,9,Completed,3,3,0,3,103.68,1,Summer,Enriched_Delhi_Demand_2026
URB26-06403,2026-05-24,6,5,Malviya Nagar,28.5286,77.196,Carpenter,523,549,DEL-P0016,3,4.7,Pending,9,Completed,3,3,0,1,88.43,1,Summer,Enriched_Delhi_Demand_2026
URB26-06404,2026-05-24,6,5,Malviya Nagar,28.5286,77.196,Gardener,351,372,DEL-P0003,5,4.4,Verified,9,Completed,1,1,0,2,77.23,1,Summer,Enriched_Delhi_Demand_2026
URB26-06405,2026-05-24,6,5,Malviya Nagar,28.5286,77.196,AC Repair,779,892,DEL-P0058,6,4.8,Pending,9,Completed,1,1,0,1,95.29,1,Summer,Enriched_Delhi_Demand_2026
URB26-06406,2026-05-24,6,5,Malviya Nagar,28.5286,77.196,Appliance Repair,895,958,DEL-P0035,6,4.6,Verified,11,Completed,2,2,0,3,105.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-06407,2026-05-24,6,5,Malviya Nagar,28.5286,77.196,Cleaner,526,591,DEL-P0027,3,4.1,Pending,8,Completed,5,5,0,3,95.4,1,Summer,Enriched_Delhi_Demand_2026
URB26-06408,2026-05-24,6,5,Malviya Nagar,28.5286,77.196,Painter,963,1051,DEL-P0040,6,4.6,Verified,10,Cancelled,2,0,2,1,101.58,1,Summer,Enriched_Delhi_Demand_2026
URB26-06409,2026-05-24,6,5,Mayur Vihar,28.6048,77.2894,Electrician,297,335,DEL-P0027,5,4.5,Pending,9,Completed,3,3,0,3,89.36,1,Summer,Enriched_Delhi_Demand_2026
URB26-06410,2026-05-24,6,5,Mayur Vihar,28.6048,77.2894,Plumber,413,452,DEL-P0014,3,4.5,Verified,8,Completed,2,2,0,1,104.08,1,Summer,Enriched_Delhi_Demand_2026
URB26-06411,2026-05-24,6,5,Mayur Vihar,28.6048,77.2894,Carpenter,505,566,DEL-P0056,3,4.6,Pending,9,Partially Completed,3,3,0,3,95.13,1,Summer,Enriched_Delhi_Demand_2026
URB26-06412,2026-05-24,6,5,Mayur Vihar,28.6048,77.2894,Gardener,335,354,DEL-P0009,6,4.3,Verified,5,Completed,2,2,0,1,72.12,1,Summer,Enriched_Delhi_Demand_2026
URB26-06413,2026-05-24,6,5,Mayur Vihar,28.6048,77.2894,AC Repair,753,819,DEL-P0026,5,4.6,Verified,8,Completed,2,2,0,2,96.89,1,Summer,Enriched_Delhi_Demand_2026
URB26-06414,2026-05-24,6,5,Mayur Vihar,28.6048,77.2894,Appliance Repair,943,989,DEL-P0051,7,4.7,Verified,11,Completed,1,1,0,3,98.42,1,Summer,Enriched_Delhi_Demand_2026
URB26-06415,2026-05-24,6,5,Mayur Vihar,28.6048,77.2894,Cleaner,506,569,DEL-P0040,6,4.2,Verified,9,Completed,2,2,0,2,99.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-06416,2026-05-24,6,5,Mayur Vihar,28.6048,77.2894,Painter,986,1125,DEL-P0028,5,4.5,Pending,10,Completed,3,3,0,3,96.24,1,Summer,Enriched_Delhi_Demand_2026
URB26-06417,2026-05-24,6,5,Model Town,28.7167,77.191,Electrician,300,309,DEL-P0018,4,4.5,Verified,8,Completed,1,1,0,4,107.01,1,Summer,Enriched_Delhi_Demand_2026
URB26-06418,2026-05-24,6,5,Model Town,28.7167,77.191,Plumber,423,435,DEL-P0026,2,4.5,Pending,8,Completed,6,6,0,5,92.92,1,Summer,Enriched_Delhi_Demand_2026
URB26-06419,2026-05-24,6,5,Model Town,28.7167,77.191,Carpenter,504,560,DEL-P0045,5,4.7,Verified,9,Completed,1,1,0,3,95.81,1,Summer,Enriched_Delhi_Demand_2026
URB26-06420,2026-05-24,6,5,Model Town,28.7167,77.191,Gardener,367,410,DEL-P0059,7,4.4,Verified,8,Completed,0,0,0,1,71.67,1,Summer,Enriched_Delhi_Demand_2026
URB26-06421,2026-05-24,6,5,Model Town,28.7167,77.191,AC Repair,720,816,DEL-P0015,6,4.8,Verified,7,Partially Completed,5,3,0,3,92.56,1,Summer,Enriched_Delhi_Demand_2026
URB26-06422,2026-05-24,6,5,Model Town,28.7167,77.191,Appliance Repair,924,974,DEL-P0009,8,4.7,Verified,9,Completed,1,1,0,3,98.14,1,Summer,Enriched_Delhi_Demand_2026
URB26-06423,2026-05-24,6,5,Model Town,28.7167,77.191,Cleaner,509,547,DEL-P0008,4,4.4,Verified,7,Completed,9,9,0,2,99.46,1,Summer,Enriched_Delhi_Demand_2026
URB26-06424,2026-05-24,6,5,Model Town,28.7167,77.191,Painter,1024,1068,DEL-P0043,4,4.7,Verified,8,Completed,0,0,0,1,88.03,1,Summer,Enriched_Delhi_Demand_2026
URB26-06425,2026-05-24,6,5,Pitampura,28.7033,77.1322,Electrician,314,359,DEL-P0041,3,4.6,Verified,8,Completed,3,3,0,3,101.89,1,Summer,Enriched_Delhi_Demand_2026
URB26-06426,2026-05-24,6,5,Pitampura,28.7033,77.1322,Plumber,396,420,DEL-P0023,4,4.7,Pending,8,Completed,5,5,0,2,91.13,1,Summer,Enriched_Delhi_Demand_2026
URB26-06427,2026-05-24,6,5,Pitampura,28.7033,77.1322,Carpenter,492,537,DEL-P0030,5,4.8,Verified,8,Completed,4,4,0,3,86.8,1,Summer,Enriched_Delhi_Demand_2026
URB26-06428,2026-05-24,6,5,Pitampura,28.7033,77.1322,Gardener,342,389,DEL-P0050,3,4.4,Pending,9,Completed,1,1,0,2,74.66,1,Summer,Enriched_Delhi_Demand_2026
URB26-06429,2026-05-24,6,5,Pitampura,28.7033,77.1322,AC Repair,779,887,DEL-P0054,6,4.6,Verified,10,Completed,3,3,0,4,96.27,1,Summer,Enriched_Delhi_Demand_2026
URB26-06430,2026-05-24,6,5,Pitampura,28.7033,77.1322,Appliance Repair,877,964,DEL-P0014,8,4.5,Verified,8,Completed,3,3,0,1,104.23,1,Summer,Enriched_Delhi_Demand_2026
URB26-06431,2026-05-24,6,5,Pitampura,28.7033,77.1322,Cleaner,525,548,DEL-P0038,5,4.1,Pending,10,Partially Completed,2,1,0,2,92.31,1,Summer,Enriched_Delhi_Demand_2026
URB26-06432,2026-05-24,6,5,Pitampura,28.7033,77.1322,Painter,1014,1168,DEL-P0036,7,4.6,Verified,9,Completed,2,2,0,3,92.19,1,Summer,Enriched_Delhi_Demand_2026
URB26-06433,2026-05-24,6,5,Preet Vihar,28.6413,77.2953,Electrician,308,321,DEL-P0039,3,4.7,Verified,10,Completed,3,3,0,3,96.79,1,Summer,Enriched_Delhi_Demand_2026
URB26-06434,2026-05-24,6,5,Preet Vihar,28.6413,77.2953,Plumber,391,448,DEL-P0028,6,4.8,Verified,8,Cancelled,1,0,1,2,101.4,1,Summer,Enriched_Delhi_Demand_2026
URB26-06435,2026-05-24,6,5,Preet Vihar,28.6413,77.2953,Carpenter,510,527,DEL-P0025,3,4.5,Verified,7,Completed,4,4,0,3,99.41,1,Summer,Enriched_Delhi_Demand_2026
URB26-06436,2026-05-24,6,5,Preet Vihar,28.6413,77.2953,Gardener,355,370,DEL-P0025,6,4.5,Pending,7,Completed,0,0,0,1,74.59,1,Summer,Enriched_Delhi_Demand_2026
URB26-06437,2026-05-24,6,5,Preet Vihar,28.6413,77.2953,AC Repair,792,866,DEL-P0038,4,4.7,Pending,10,Completed,1,1,0,2,91.58,1,Summer,Enriched_Delhi_Demand_2026
URB26-06438,2026-05-24,6,5,Preet Vihar,28.6413,77.2953,Appliance Repair,925,976,DEL-P0010,7,4.4,Pending,11,Completed,3,3,0,1,98.62,1,Summer,Enriched_Delhi_Demand_2026
URB26-06439,2026-05-24,6,5,Preet Vihar,28.6413,77.2953,Cleaner,482,548,DEL-P0005,4,4.0,Verified,10,Completed,6,6,0,1,91.35,1,Summer,Enriched_Delhi_Demand_2026
URB26-06440,2026-05-24,6,5,Preet Vihar,28.6413,77.2953,Painter,1043,1132,DEL-P0060,4,4.4,Pending,9,Completed,0,0,0,1,96.39,1,Summer,Enriched_Delhi_Demand_2026
URB26-06441,2026-05-24,6,5,Rohini,28.7495,77.0565,Electrician,305,312,DEL-P0030,5,4.7,Pending,10,Completed,2,2,0,2,103.67,1,Summer,Enriched_Delhi_Demand_2026
URB26-06442,2026-05-24,6,5,Rohini,28.7495,77.0565,Plumber,380,409,DEL-P0033,4,4.6,Verified,9,Completed,2,2,0,3,99.77,1,Summer,Enriched_Delhi_Demand_2026
URB26-06443,2026-05-24,6,5,Rohini,28.7495,77.0565,Carpenter,498,566,DEL-P0054,4,4.6,Verified,7,Completed,1,1,0,3,91.66,1,Summer,Enriched_Delhi_Demand_2026
URB26-06444,2026-05-24,6,5,Rohini,28.7495,77.0565,Gardener,334,345,DEL-P0002,5,4.5,Pending,10,Completed,2,2,0,2,65.7,1,Summer,Enriched_Delhi_Demand_2026
URB26-06445,2026-05-24,6,5,Rohini,28.7495,77.0565,AC Repair,748,808,DEL-P0056,6,4.6,Verified,7,Completed,1,1,0,2,92.57,1,Summer,Enriched_Delhi_Demand_2026
URB26-06446,2026-05-24,6,5,Rohini,28.7495,77.0565,Appliance Repair,904,1047,DEL-P0005,7,4.2,Pending,8,Completed,2,2,0,4,90.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-06447,2026-05-24,6,5,Rohini,28.7495,77.0565,Cleaner,509,586,DEL-P0038,6,4.1,Pending,9,Completed,6,6,0,2,95.86,1,Summer,Enriched_Delhi_Demand_2026
URB26-06448,2026-05-24,6,5,Rohini,28.7495,77.0565,Painter,984,1067,DEL-P0016,6,4.6,Verified,10,Partially Completed,3,2,1,3,92.95,1,Summer,Enriched_Delhi_Demand_2026
URB26-06449,2026-05-24,6,5,Saket,28.5244,77.2066,Electrician,304,342,DEL-P0051,2,4.4,Verified,9,Completed,1,1,0,3,99.37,1,Summer,Enriched_Delhi_Demand_2026
URB26-06450,2026-05-24,6,5,Saket,28.5244,77.2066,Plumber,387,410,DEL-P0047,5,4.7,Verified,8,Partially Completed,1,1,0,1,95.94,1,Summer,Enriched_Delhi_Demand_2026
URB26-06451,2026-05-24,6,5,Saket,28.5244,77.2066,Carpenter,518,601,DEL-P0012,3,4.2,Pending,9,Completed,2,2,0,1,96.03,1,Summer,Enriched_Delhi_Demand_2026
URB26-06452,2026-05-24,6,5,Saket,28.5244,77.2066,Gardener,363,377,DEL-P0032,4,4.4,Pending,7,Completed,1,1,0,3,76.34,1,Summer,Enriched_Delhi_Demand_2026
URB26-06453,2026-05-24,6,5,Saket,28.5244,77.2066,AC Repair,779,819,DEL-P0016,6,4.7,Pending,8,Completed,1,1,0,3,89.52,1,Summer,Enriched_Delhi_Demand_2026
URB26-06454,2026-05-24,6,5,Saket,28.5244,77.2066,Appliance Repair,950,978,DEL-P0008,7,4.3,Verified,9,Completed,3,3,0,2,96.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-06455,2026-05-24,6,5,Saket,28.5244,77.2066,Cleaner,491,543,DEL-P0015,5,4.2,Pending,8,Completed,3,3,0,2,94.84,1,Summer,Enriched_Delhi_Demand_2026
URB26-06456,2026-05-24,6,5,Saket,28.5244,77.2066,Painter,987,1118,DEL-P0001,6,4.5,Pending,10,Completed,1,1,0,2,95.79,1,Summer,Enriched_Delhi_Demand_2026
URB26-06457,2026-05-24,6,5,Shahdara,28.6728,77.2872,Electrician,286,295,DEL-P0006,3,4.4,Verified,11,Completed,1,1,0,2,90.99,1,Summer,Enriched_Delhi_Demand_2026
URB26-06458,2026-05-24,6,5,Shahdara,28.6728,77.2872,Plumber,409,420,DEL-P0025,7,4.4,Pending,8,Completed,2,2,0,3,99.89,1,Summer,Enriched_Delhi_Demand_2026
URB26-06459,2026-05-24,6,5,Shahdara,28.6728,77.2872,Carpenter,510,540,DEL-P0052,4,4.4,Verified,9,Completed,0,0,0,1,94.45,1,Summer,Enriched_Delhi_Demand_2026
URB26-06460,2026-05-24,6,5,Shahdara,28.6728,77.2872,Gardener,361,412,DEL-P0042,4,4.5,Verified,7,Completed,0,0,0,1,79.07,1,Summer,Enriched_Delhi_Demand_2026
URB26-06461,2026-05-24,6,5,Shahdara,28.6728,77.2872,AC Repair,822,938,DEL-P0019,4,4.7,Pending,10,Completed,3,3,0,2,90.67,1,Summer,Enriched_Delhi_Demand_2026
URB26-06462,2026-05-24,6,5,Shahdara,28.6728,77.2872,Appliance Repair,864,992,DEL-P0036,9,4.6,Pending,8,Completed,2,2,0,2,94.81,1,Summer,Enriched_Delhi_Demand_2026
URB26-06463,2026-05-24,6,5,Shahdara,28.6728,77.2872,Cleaner,489,532,DEL-P0010,3,4.3,Verified,8,Partially Completed,2,2,0,3,89.93,1,Summer,Enriched_Delhi_Demand_2026
URB26-06464,2026-05-24,6,5,Shahdara,28.6728,77.2872,Painter,1026,1153,DEL-P0026,5,4.4,Pending,8,Completed,0,0,0,1,86.53,1,Summer,Enriched_Delhi_Demand_2026
URB26-06465,2026-05-24,6,5,Shalimar Bagh,28.7175,77.1506,Electrician,290,329,DEL-P0054,4,4.7,Verified,8,Completed,2,2,0,1,99.46,1,Summer,Enriched_Delhi_Demand_2026
URB26-06466,2026-05-24,6,5,Shalimar Bagh,28.7175,77.1506,Plumber,419,457,DEL-P0030,6,4.9,Verified,8,Completed,7,7,0,2,98.09,1,Summer,Enriched_Delhi_Demand_2026
URB26-06467,2026-05-24,6,5,Shalimar Bagh,28.7175,77.1506,Carpenter,488,560,DEL-P0013,4,4.4,Verified,9,Completed,0,0,0,1,90.97,1,Summer,Enriched_Delhi_Demand_2026
URB26-06468,2026-05-24,6,5,Shalimar Bagh,28.7175,77.1506,Gardener,334,376,DEL-P0056,4,4.4,Verified,8,Cancelled,1,0,1,2,72.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-06469,2026-05-24,6,5,Shalimar Bagh,28.7175,77.1506,AC Repair,757,785,DEL-P0034,5,4.5,Verified,10,Completed,1,1,0,5,93.5,1,Summer,Enriched_Delhi_Demand_2026
URB26-06470,2026-05-24,6,5,Shalimar Bagh,28.7175,77.1506,Appliance Repair,892,997,DEL-P0051,7,4.5,Verified,11,Completed,1,1,0,1,94.89,1,Summer,Enriched_Delhi_Demand_2026
URB26-06471,2026-05-24,6,5,Shalimar Bagh,28.7175,77.1506,Cleaner,513,525,DEL-P0048,4,4.0,Verified,9,Completed,3,3,0,2,91.04,1,Summer,Enriched_Delhi_Demand_2026
URB26-06472,2026-05-24,6,5,Shalimar Bagh,28.7175,77.1506,Painter,1032,1156,DEL-P0016,6,4.6,Verified,10,Completed,1,1,0,1,97.45,1,Summer,Enriched_Delhi_Demand_2026
URB26-06473,2026-05-24,6,5,Uttam Nagar,28.624,77.065,Electrician,303,330,DEL-P0019,3,4.8,Verified,8,Completed,5,5,0,2,97.52,1,Summer,Enriched_Delhi_Demand_2026
URB26-06474,2026-05-24,6,5,Uttam Nagar,28.624,77.065,Plumber,388,443,DEL-P0008,4,4.5,Verified,7,Completed,3,3,0,4,103.73,1,Summer,Enriched_Delhi_Demand_2026
URB26-06475,2026-05-24,6,5,Uttam Nagar,28.624,77.065,Carpenter,489,561,DEL-P0048,5,4.6,Pending,8,Completed,3,3,0,2,97.91,1,Summer,Enriched_Delhi_Demand_2026
URB26-06476,2026-05-24,6,5,Uttam Nagar,28.624,77.065,Gardener,352,387,DEL-P0023,5,4.3,Verified,8,Completed,1,1,0,1,74.49,1,Summer,Enriched_Delhi_Demand_2026
URB26-06477,2026-05-24,6,5,Uttam Nagar,28.624,77.065,AC Repair,784,903,DEL-P0045,5,4.9,Pending,9,Completed,2,2,0,2,95.65,1,Summer,Enriched_Delhi_Demand_2026
URB26-06478,2026-05-24,6,5,Uttam Nagar,28.624,77.065,Appliance Repair,864,891,DEL-P0032,6,4.5,Pending,9,Completed,2,2,0,2,100.42,1,Summer,Enriched_Delhi_Demand_2026
URB26-06479,2026-05-24,6,5,Uttam Nagar,28.624,77.065,Cleaner,502,577,DEL-P0058,5,4.1,Verified,10,Completed,6,6,0,2,98.21,1,Summer,Enriched_Delhi_Demand_2026
URB26-06480,2026-05-24,6,5,Uttam Nagar,28.624,77.065,Painter,957,1041,DEL-P0046,7,4.7,Verified,9,Completed,1,1,0,3,89.54,1,Summer,Enriched_Delhi_Demand_2026
URB26-06481,2026-05-25,0,5,Burari,28.758,77.1945,Electrician,307,329,DEL-P0019,2,4.6,Verified,9,Completed,4,4,0,1,100.5,0,Summer,Enriched_Delhi_Demand_2026
URB26-06482,2026-05-25,0,5,Burari,28.758,77.1945,Plumber,416,478,DEL-P0047,3,4.8,Verified,9,Completed,4,4,0,1,102.99,0,Summer,Enriched_Delhi_Demand_2026
URB26-06483,2026-05-25,0,5,Burari,28.758,77.1945,Carpenter,509,546,DEL-P0001,5,4.5,Verified,9,Completed,4,4,0,1,95.08,0,Summer,Enriched_Delhi_Demand_2026
URB26-06484,2026-05-25,0,5,Burari,28.758,77.1945,Gardener,338,375,DEL-P0003,3,4.4,Verified,8,Completed,2,2,0,1,65.94,0,Summer,Enriched_Delhi_Demand_2026
URB26-06485,2026-05-25,0,5,Burari,28.758,77.1945,AC Repair,785,849,DEL-P0060,5,4.4,Pending,10,Completed,1,1,0,2,97.06,0,Summer,Enriched_Delhi_Demand_2026
URB26-06486,2026-05-25,0,5,Burari,28.758,77.1945,Appliance Repair,943,1088,DEL-P0034,8,4.6,Verified,7,Completed,1,1,0,3,95.46,0,Summer,Enriched_Delhi_Demand_2026
URB26-06487,2026-05-25,0,5,Burari,28.758,77.1945,Cleaner,513,545,DEL-P0025,6,4.1,Verified,9,Completed,3,3,0,2,91.62,0,Summer,Enriched_Delhi_Demand_2026
URB26-06488,2026-05-25,0,5,Burari,28.758,77.1945,Painter,970,1071,DEL-P0038,5,4.6,Verified,8,Completed,3,3,0,3,93.39,0,Summer,Enriched_Delhi_Demand_2026
URB26-06489,2026-05-25,0,5,Dwarka,28.5921,77.046,Electrician,297,320,DEL-P0046,2,4.5,Verified,7,Completed,2,2,0,3,100.6,0,Summer,Enriched_Delhi_Demand_2026
URB26-06490,2026-05-25,0,5,Dwarka,28.5921,77.046,Plumber,388,448,DEL-P0052,3,4.7,Verified,10,Partially Completed,2,1,0,4,103.93,0,Summer,Enriched_Delhi_Demand_2026
URB26-06491,2026-05-25,0,5,Dwarka,28.5921,77.046,Carpenter,528,578,DEL-P0058,3,4.5,Verified,9,Completed,0,0,0,1,97.08,0,Summer,Enriched_Delhi_Demand_2026
URB26-06492,2026-05-25,0,5,Dwarka,28.5921,77.046,Gardener,365,412,DEL-P0048,4,4.0,Pending,10,Completed,0,0,0,2,68.39,0,Summer,Enriched_Delhi_Demand_2026
URB26-06493,2026-05-25,0,5,Dwarka,28.5921,77.046,AC Repair,746,832,DEL-P0037,5,4.4,Verified,10,Completed,2,2,0,3,96.2,0,Summer,Enriched_Delhi_Demand_2026
URB26-06494,2026-05-25,0,5,Dwarka,28.5921,77.046,Appliance Repair,866,900,DEL-P0036,5,4.7,Verified,9,Completed,1,1,0,2,99.93,0,Summer,Enriched_Delhi_Demand_2026
URB26-06495,2026-05-25,0,5,Dwarka,28.5921,77.046,Cleaner,476,486,DEL-P0023,5,4.0,Verified,7,Completed,1,0,1,3,100.93,0,Summer,Enriched_Delhi_Demand_2026
URB26-06496,2026-05-25,0,5,Dwarka,28.5921,77.046,Painter,989,1116,DEL-P0045,5,4.7,Verified,8,Completed,0,0,0,1,93.55,0,Summer,Enriched_Delhi_Demand_2026
URB26-06497,2026-05-25,0,5,Janakpuri,28.6219,77.0878,Electrician,292,331,DEL-P0029,3,4.6,Pending,9,Partially Completed,2,1,0,3,98.4,0,Summer,Enriched_Delhi_Demand_2026
URB26-06498,2026-05-25,0,5,Janakpuri,28.6219,77.0878,Plumber,418,428,DEL-P0030,5,4.6,Verified,7,Completed,1,1,0,1,95.39,0,Summer,Enriched_Delhi_Demand_2026
URB26-06499,2026-05-25,0,5,Janakpuri,28.6219,77.0878,Carpenter,510,564,DEL-P0048,3,4.4,Verified,8,Completed,3,3,0,2,94.71,0,Summer,Enriched_Delhi_Demand_2026
